Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1031387980185968640.txt,1,14,93.26,50.00,13.15,25.77,14.00,42.86,57.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,7.14,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,14.29,7.14,7.14,0.00,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,7.14,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57
1031397916429012992.txt,1,21,93.26,68.29,2.82,1.00,21.00,19.05,61.90,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52,0.00,0.00,4.76,0.00,4.76,4.76,4.76,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,4.76,4.76,0.00,9.52,9.52,0.00,0.00,0.00,0.00,9.52,0.00,9.52,0.00,0.00,0.00,19.05,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52
1031492256556089344.txt,1,23,88.21,50.00,2.02,1.00,23.00,30.43,56.52,26.09,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,8.70,4.35,4.35,4.35,0.00,13.04,8.70,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,4.35,8.70,0.00,8.70,0.00,8.70,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,26.09,8.70,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,8.70
1031556457991491584.txt,1,22,98.34,67.52,31.94,25.77,22.00,31.82,50.00,22.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,13.64,0.00,0.00,9.09,0.00,4.55,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,4.55,0.00,0.00,13.64,4.55,9.09,0.00,4.55,4.55,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,22.73,9.09,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
1031640596857925632.txt,1,15,84.62,50.00,10.08,25.77,7.50,20.00,53.33,26.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,6.67,0.00,6.67,6.67,0.00,20.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,13.33,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,6.67,0.00,0.00,0.00,26.67,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33
1031731364448559104.txt,1,24,88.46,79.76,1.79,92.40,24.00,20.83,54.17,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,8.33,0.00,4.17,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,4.17,0.00,0.00,8.33,0.00,4.17,4.17,8.33,0.00,0.00,8.33,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,20.83,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1031829876192501761.txt,1,25,99.00,50.00,69.14,25.77,25.00,20.00,44.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,4.00,0.00,4.00,0.00,4.00,8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,24.00,0.00,20.00,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,8.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,16.00
1031865418846064641.txt,1,29,60.46,63.49,1.00,85.87,14.50,10.34,75.86,51.72,13.79,0.00,0.00,0.00,0.00,0.00,0.00,13.79,3.45,13.79,13.79,3.45,3.45,0.00,17.24,3.45,0.00,3.45,6.90,0.00,3.45,3.45,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,6.90,0.00,0.00,3.45,3.45,3.45,3.45,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,3.45,6.90,0.00,3.45,3.45,0.00,3.45,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,27.59,6.90,0.00,0.00,0.00,0.00,3.45,0.00,0.00,3.45,0.00,13.79
1032153908469227520.txt,1,21,96.66,50.00,1.00,1.00,10.50,23.81,47.62,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,4.76,4.76,0.00,0.00,9.52,4.76,0.00,0.00,0.00,0.00,9.52,0.00,9.52,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,9.52,9.52,0.00,4.76,0.00,4.76,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,4.76,0.00,0.00,0.00,33.33,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
1032163772432109573.txt,1,19,96.93,98.19,19.27,1.00,19.00,42.11,68.42,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,21.05,5.26,0.00,0.00,0.00,5.26,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,10.53,0.00,5.26,0.00,0.00,5.26,0.00,0.00,10.53,0.00,10.53,0.00,15.79,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,26.32,5.26,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53
1032169855674396672.txt,1,27,96.08,64.46,1.22,1.00,13.50,11.11,51.85,33.33,3.70,3.70,0.00,0.00,0.00,3.70,0.00,0.00,3.70,14.81,7.41,0.00,3.70,0.00,7.41,3.70,3.70,0.00,0.00,0.00,3.70,0.00,3.70,3.70,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.41,0.00,3.70,7.41,0.00,0.00,3.70,3.70,0.00,11.11,0.00,7.41,3.70,3.70,0.00,3.70,0.00,0.00,3.70,3.70,0.00,3.70,0.00,0.00,0.00,25.93,11.11,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
1032181752029212672.txt,1,13,97.95,50.00,1.40,25.77,6.50,30.77,30.77,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,0.00,7.69,0.00,0.00,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,38.46,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08
1032191427759853569.txt,1,26,98.98,64.99,1.40,25.77,26.00,15.38,53.85,38.46,7.69,3.85,0.00,0.00,3.85,0.00,0.00,3.85,0.00,26.92,3.85,0.00,3.85,0.00,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,3.85,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,30.77,7.69,3.85,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,15.38
1032195169708322816.txt,1,23,98.23,66.81,54.89,25.77,23.00,21.74,60.87,26.09,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,4.35,13.04,4.35,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,8.70,8.70,0.00,0.00,0.00,13.04,4.35,0.00,8.70,0.00,0.00,8.70,0.00,0.00,21.74,0.00,17.39,4.35,8.70,0.00,0.00,4.35,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,17.39,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1032203732698640385.txt,1,19,98.71,50.00,50.35,25.77,9.50,15.79,36.84,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,21.05,5.26,15.79,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,36.84,10.53,5.26,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,10.53
1032225457389940736.txt,1,20,98.58,50.00,15.86,25.77,20.00,25.00,45.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,5.00,0.00,0.00,0.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,35.00,5.00,10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00
1032231010589540353.txt,1,27,96.08,64.46,58.07,88.52,27.00,11.11,55.56,40.74,3.70,3.70,0.00,3.70,0.00,0.00,0.00,0.00,3.70,18.52,7.41,0.00,3.70,3.70,7.41,0.00,0.00,0.00,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,11.11,0.00,3.70,0.00,0.00,7.41,0.00,0.00,0.00,3.70,0.00,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.81,7.41,0.00,7.41,0.00,0.00,0.00,3.70,3.70,14.81,0.00,14.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,22.22,7.41,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11
1032260329542045696.txt,1,24,99.00,50.00,23.51,1.00,12.00,20.83,45.83,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,4.17,0.00,0.00,0.00,4.17,0.00,16.67,0.00,8.33,8.33,4.17,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,37.50,12.50,4.17,0.00,0.00,0.00,0.00,0.00,8.33,4.17,0.00,8.33
1032293159328337923.txt,1,25,88.69,50.00,20.24,25.77,25.00,12.00,56.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,8.00,4.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00,4.00,8.00,0.00,12.00,0.00,8.00,4.00,12.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,12.00
1032311707731996672.txt,1,25,99.00,65.56,99.00,25.77,25.00,24.00,56.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,4.00,8.00,0.00,36.00,8.00,16.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,28.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
1032475517000314880.txt,1,22,98.34,50.00,11.00,25.77,22.00,36.36,40.91,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,4.55,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,13.64,4.55,9.09,0.00,0.00,4.55,0.00,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,31.82,9.09,4.55,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,13.64
1032483873618190336.txt,1,26,96.16,50.00,5.76,25.77,26.00,11.54,34.62,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,0.00,3.85,3.85,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,3.85,3.85,0.00,3.85,3.85,0.00,11.54,0.00,7.69,3.85,3.85,0.00,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,26.92,7.69,0.00,3.85,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69
1032529958013480962.txt,1,26,98.98,77.92,38.39,99.00,13.00,19.23,53.85,19.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,11.54,3.85,0.00,0.00,0.00,3.85,0.00,0.00,0.00,7.69,0.00,7.69,7.69,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,7.69,3.85,3.85,0.00,0.00,0.00,3.85,0.00,19.23,0.00,19.23,0.00,7.69,7.69,0.00,0.00,0.00,0.00,3.85,0.00,3.85,0.00,0.00,0.00,23.08,11.54,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69
1032531636863291392.txt,1,23,93.26,50.00,9.25,1.00,23.00,30.43,60.87,34.78,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,13.04,13.04,0.00,0.00,0.00,21.74,0.00,0.00,4.35,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,17.39,4.35,0.00,8.70,0.00,8.70,0.00,13.04,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,26.09,8.70,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70
1032532071942512645.txt,1,25,73.88,50.00,1.59,25.77,12.50,20.00,52.00,40.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,8.00,12.00,4.00,4.00,0.00,16.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,0.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,36.00,12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,12.00
1032547332955561989.txt,1,24,99.00,79.76,74.76,25.77,24.00,20.83,54.17,25.00,4.17,4.17,0.00,0.00,0.00,4.17,0.00,0.00,4.17,16.67,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,29.17,8.33,16.67,4.17,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,4.17,0.00,0.00,0.00,29.17,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50
1032556845599080449.txt,1,29,84.23,15.04,98.71,25.77,29.00,6.90,65.52,41.38,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,6.90,10.34,3.45,10.34,3.45,3.45,3.45,3.45,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,27.59,0.00,24.14,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,0.00,3.45,0.00,0.00,0.00,20.69,6.90,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90
1032564501055512576.txt,1,23,99.00,66.81,9.25,25.77,11.50,21.74,43.48,26.09,4.35,4.35,0.00,0.00,0.00,0.00,4.35,0.00,0.00,21.74,0.00,0.00,4.35,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,13.04,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,39.13,13.04,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,17.39
1032566333253140480.txt,1,19,96.93,14.62,4.05,1.00,9.50,15.79,47.37,15.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,5.26,10.53,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,5.26,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,5.26,5.26,0.00,5.26,0.00,0.00,0.00,36.84,15.79,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53
1032571495686365185.txt,1,10,93.26,50.00,3.37,25.77,5.00,20.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,60.00,10.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,30.00
1032576388400730113.txt,1,24,99.00,50.00,7.84,92.40,8.00,25.00,62.50,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,16.67,0.00,4.17,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,12.50,8.33,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,12.50,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,8.33,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,4.17,0.00,4.17,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33
1032583886746931200.txt,1,26,97.95,50.00,63.54,25.77,13.00,19.23,61.54,30.77,3.85,0.00,0.00,0.00,0.00,0.00,0.00,3.85,15.38,3.85,3.85,0.00,0.00,3.85,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,15.38,7.69,0.00,0.00,11.54,0.00,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.00,3.85,0.00,0.00,0.00,0.00,3.85,11.54,0.00,11.54,0.00,7.69,0.00,0.00,0.00,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,26.92,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,7.69
1032600859853631488.txt,1,23,93.26,90.38,2.02,93.61,23.00,17.39,60.87,21.74,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,13.04,4.35,0.00,4.35,0.00,13.04,4.35,4.35,0.00,0.00,0.00,13.04,8.70,4.35,0.00,0.00,0.00,13.04,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,8.70,0.00,0.00,0.00,0.00,4.35,4.35,0.00,13.04,4.35,8.70,0.00,8.70,8.70,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,26.09,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04
1032603416663613441.txt,1,24,81.63,66.17,1.79,25.77,12.00,20.83,66.67,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,12.50,4.17,0.00,0.00,20.83,4.17,0.00,4.17,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,12.50,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,8.33,4.17,20.83,4.17,0.00,4.17,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,25.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,8.33
1033677218176790528.txt,1,25,99.00,88.48,1.00,25.77,25.00,20.00,64.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,12.00,0.00,0.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,0.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,24.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,12.00
